,date,funny,business_id,text,user_id,useful,cool,stars,review_id
1773276,2018-06-19,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Came here due to the high number of good reviews & their menu options looked promising. Maybe we came in on a bad day but food wasn't up to expectations. 

Starting with the nigiri - we first ordered eel nigiri. I absolutely love eel but it was drowning in eel sauce & eel tasted off. There was a lot of bones in eel which greatly detracts from the flavor. Salmon is my preferred fish but didn't even request a second order of salmon nigiri since the rice-to-fish ratio was so bad.

I ordered few of the no-rice rolls which were a no-go. When my ""rock & roll"" sushi came in (which is tuna , salmon , white fish , yellowtail & crab wrapped in cucumber) , the fish tasted frozen , there was waaaay too much crab (more crab than the actual tuna , etc.) & the cucumber was thick cut + orgasm sauce all on top tasted terrible. I didn't take a photo of mine but my ""rock & roll"" did not look like any of the photos other Yelpers have posted in the past which looked way better before.

We also ordered a few baked & deep fried rolls. It was hard finishing them even when we ordered half rolls. Did not taste as good as their descriptions sound. 

I really wanted to enjoy the other menu items such as ""salmon tar tare"" in appetizers section & ""volcano roll."" The orange/yellow sauce + sriracha on top of salmon tar tare was not a good combination. ""Volcano roll"" (which is also part of their no-rice rolls) could've been decent since I love avocado but the spicy tuna + crab inside tasted pretty much almost frozen too.

Service was bit slow but I can't blame them since they seem short staffed - during lunch looks like only one waiter , one food runner/busser & two sushi chefs. AYCE prices same like any other place/competitors - about 22$ for lunch & 27$ for dinner. However , I'd suggest trying out other places :(",qtOCfMTrozmUSHWIcohc6Q,3,2,2,KioetRWvI01Dko24wZneag
1778294,2017-10-21,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Great food, service, atmosphere!!  V- our sushi chef was very personable and gave great conversation during our meal. Highly recommend this place",YZPX6Z8bCjb-Et2Ww9z9RA,0,0,5,FR7l2dp3BAc5cBLyRWu4XQ
1780133,2015-12-31,0,JJAwT9R6Fp2yyWHtWFA8uQ,No como sushi pero este lugar me hizo convertirme en una fanática del sushi. Las cervezas típicas que ofrecen son buenísimas.,vs1VvH7mSMJ6QyCiMo_lQw,0,0,5,xyNRjwfLH6eKiqiJHMfkgw
1787853,2016-10-24,0,JJAwT9R6Fp2yyWHtWFA8uQ,Really great and fast service! The food was good and the menu was extensive. Monica was so helpful in explaining the menu items and providing recommendations. Thank you for the meal Sushi Way!,jOIAHQIQGKYx6qLI0Pmx2w,0,0,5,XXBMQBwQXrunB9aWLUhPqA
1801846,2017-08-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Vegas has some of the best all you can eat Sushi spots.  After seeing awesome reviews for Sushi way I decided to check it out!  The waitor was very friendly and suggested popular items from the menu which was very helpful.  I chose to have the all you can eat special that costs $26.95 @ night which was pretty resonable.  I came around 7:30pm and was seated immediately.  20 minutes later the entire restaurant was filled!  The sushi rolls were pretty good.  I had the Big Easy Special, Salmon Killer, and I love My Ass. Of those the Big Easy Special was my favorite. They made a mistake on my Unagi and gave me a Unagi roll instead of Nigiri.  The Flavor of the unagi was good but it was slightly burnt and crispy.  Not really how Unagi is supposed to be cooked.  For Nigiri I had the Salmon, Garlic Yellow Tail, Ikura, Unagi.  My biggest drawback to this spot was that it was extremely slow during 8pm (Peak Time) So I wouldnt reccomend coming here during this time.  I would assume 10pm might be better.  It would be less crowded and you wouldnt have to wait a long time for your food.  On average I waited 20 minutes between orders.  All in all they've got decent sushi here and good service however, it wont be my go to spot.",qfOeHPY-eb7WcQIY6Hn85w,1,0,4,DLEq9c2jZ4ENEGWmBm6zbw
1803826,2017-03-07,0,JJAwT9R6Fp2yyWHtWFA8uQ,Had one our best meals at Las Vegas for dinner at $26.95 per person.  Everything was super fresh and made to order.  Had three small toddler under 4 years old and was not charged.  Very good selection and varieties of raw and cooked food on the menu.  The Udon was very hot and tasty.  Great place.  Call for reservation is a must.  We came in early at 5:30 since here was two large parties in the evening.  Service is good as well.,VExLkexaAzLQ6rZxiGOmkQ,1,0,5,A7oUGc7ei-vuYPkx3Rq43g
1804352,2015-10-24,0,JJAwT9R6Fp2yyWHtWFA8uQ,This place is so good! Fast service! The all you can eat is such a great deal. There are so many rolls to choose from. So glad we came here on our visit to Vegas. Definitely recommend coming here if your in the mood for sushi.,sDgClSUsFNVdlEY6hKW8bg,0,0,5,OgMMlNTf4MvUfBqna_uZBg
1804776,2017-08-31,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Tonight I had THE most...""spiritual"" experience in a long time. And of all things with food, and my gift of a sushi chef. Meet ""Mike"", a 67 year old sushi master who grew up as a pineapple farmer in Hawaii. 

I could tell you I only ordered one thing off of the menu. That after that, we began talking and he learned I appreciated authentic sushi, with minimal flavoring, much more than the hyper saturated ""American sushi"". That for the rest of the night not a single thing I ate came off the menu, but was custom made to fit my palette and preferences. But none of that does the night justice.

As soon as we began talking he began imparting wisdom along with every dish he gracefully handed to me. As though to feed my soul along with my stomach. He learned I was a photographer and most everything he said thereafter he tied into photography or what he knew of me. I wish I had recorded everything he said (he reminded me of my grandfather), but I will do my best to paraphrase the many things he shared with me:

""Say...hundred cooks learn to make one dish. But maybe only 20 learn to make it another way. Just like photography. One subject. All photographers take one picture. But you see one thing and you see ten things. Ten angles. You make ten things out of one thing. This is cooking.""

""People grow up eating fast. Fast food. We don't think about what we eat we just eat it. We don't think about life we just live it fast. Then we get old. Then we think about what we eat but it is too late. We think about how we live but it is too late. Slow down. Eat slow. Live slow. Appreciate everything slowly. Enjoy.""

""Beauty...beauty is an interesting thing. Beauty leads to jealousy. Jealousy leads to anger. Anger leads to hurting people. We must not hurt people. We must see beauty and appreciate.""

""Don't do something you don't like. Love what you do. Find what you love and use it to make other people happy.""

""You work hard, you come here and I take care of you. You relax. You enjoy. I like to make people smile.""

""We can't just hear. We must understand. I say something to you. Tell me what I said. Understand it. If you don't understand it you did not hear it. Don't hear what people say. Hear ideas."" 

COME HERE!",i8p0egvfzKDXcssjeWCbgA,2,2,5,vzsYduJ6WNc6LNiKyfkjDw
1805416,2017-02-01,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This sushi place is not bad at all. They have an AYCE option for around $25 a person or you can order the entrees individually. We ended up getting the AYCE option because it seemed so much more worth it. The quality of the fish is pretty good, seems decently fresh and tastes great. We ordered pretty much everything from the raw oysters to the nigiri to rolls. The nigiri and rolls were good, salmon, tuna, eel, yellowtail all the standard stuff were on point. The only thing that was less favorable was the raw oysters. Nonetheless, a pretty solid sushi place!",DrWbejiFMi116VaequV5cg,0,0,4,37MQA4hAlIsRZCINNiutIg
1810612,2016-03-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Not only was my service not the greatest, when I revived my avocado roll it came with salmon inside of it & my sushi roll was falling apart, I'm a regular sushi person and this place was not the a place that will be returning, I was also with a party of 6 others and no one as satisfied. The food just did not taste fresh.",TVoxBBZgJ38kCO1fQA6Orw,0,0,1,2Y315RKjLV1SRjo_XgttJQ
1822483,2015-07-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I went here a couple of weeks ago, and I enjoyed it. The food was great, the staff was nice, I'm going again tonight, but so far I have to say, GOOD FOOD!",23b1xvnzdESlg7_ScmLkxQ,0,0,4,f2IFBfIdbIde3JpBujntjg
1823011,2017-05-01,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Can't beat AYCE sushi for $27. Service was fast and there's lots of options to choose from. You need to finish everything, including the rice. The rice portion is not too big, which is a plus. There are a few items that are starred that you can only order 1/person, including uni and sweet shrimp. Each nigiri comes with 2 pcs. The standouts were the sweet shrimp nigiri, salmon roe, screaming orgasm, and salmon tartare.",6foXESDaUTxXLmp0V1T-JQ,1,1,4,s4KBERpML5HrBC136ugjCQ
1825012,2016-06-25,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Upset, came in at 1:20am and the waitress said we were to late, last call was at 1:30am. So we walked over to the steak house across the street. No problem with saying it's to late, lying is where I got upset.",GpACYWQL-V04yTdqzQyr7Q,0,0,1,HhlxQchsrYEhd4DTjmmG8w
1841002,2016-01-25,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Ahhhhhmazing! This restaurant's rave reviews are absolutely on point! Would definitely recommend this as THE Las Vegas sushi destination to put on your list.

The vibe is hip and trendy, with Eminem rap music bumping through the speakers and high-speed skating on the TV screens. Food was ready extremely fast, and everything was amazing. 

I've never had deep-fried sushi before, and my Johnny roll was awesome!! I would've eaten two! We also got two other sushi rolls and the vegetable tempura. Tons of options on the menu, and lots of them were very different from what I'm used to back home in New England. Lots of great new things to try!

Sushi Way does have an ""all you can eat"" option, but the a la carte menu is what we went with, and I was happy with my decision.",cGim8IWKuGyZTHOBZTnigQ,0,0,5,742DM4B6DHO5nln5-flJNA
1851347,2016-05-27,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Best All U can eat sushi place in Vegas! Really, really delicious!! I look forward to coming back the next time I'm in town. Incredible value for such great quality sushi!!!",sgPKNMbzDuB654DdaS5QAw,1,0,5,qU72qvwTI7LYGa5AzyaToQ
1867172,2016-08-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Very disappointed. Craving for sushi and went here due to its high ratings. We sat down at the sushi bar and I ordered all- you-can-eat. My girlfriend does not eat raw seafood so we ordered bento dinner for her. We waited at least an hour for her bento box. If I had not flagged the server to ask for it, it probably would not have arrived. I was already halfway through my course when her dinner was placed in front of her. Gladly, she enjoyed the food aside from the shitty service. Unfortunately, my all you can eat dinner was an unpleasant event. The amateur chef loaded my nigiri with fat portion of rice. The ratio was about 3 to 1.  Fish was cut so thin it looked like paper. I felt that he was trying to get me full fast so we can get the hell outta there. My kitchen order came quicker than the sushi that I ordered first. This tells ya how slow this so called chef was. By the time I asked for the check the chef had a disgusting smirk on his face. I'd probably give them a bit of slack if it was super busy but it was a slow steady night during our visit. Save your money and go somewhere else. I will never come to this place.",4QCyrAmr254nHxrMOQovdw,0,0,1,FKps3gy9av4I53wfHVASFQ
1881428,2017-05-21,1,JJAwT9R6Fp2yyWHtWFA8uQ,"We must have come here on a bad night but I was extremely disappointed in this place. We came here on a Friday night and there were only three other tables here so we were seated immediately.

The waitress gave us only a couple minutes before asking if we were ready. This was obviously our first time here so we politely told her we needed a couple more minutes. That didn't stop her for checking in every five minutes until we finally ordered.

My friends and I decided to only order a couple rolls since we weren't super hungry for AYCE. I ordered the TNT roll which was good, but we had problems when it came to my Candy Cane roll. The description stated that it would have spicy soft shell crab, spicy crab, cucumber and tuna and yellowtail ( I think) on the outside. Well, when I got my roll it was super tiny, not even as big as a quarter! I saw the cucumber on the inside but it was surrounded by regular imitation crab! Sushi is my favorite food by the way guys so I know the difference between spicy crab, regular crab, and soft shell crab. 

I decided to try one piece just to be sure, but sure enough there was no soft shell crab and there was no spice at all! I politely tell our waitress that I believe the soft shell crab is missing and she takes my plate away to talk to the sushi chef. However, when she returns to the table she asks me, "" Do you even know what soft shell crab is?"" Then she explains that the chef said that there is soft shell crab in there and I should be able to taste the crunchiness throughout the roll. 

I am not an idiot! I should have taken a picture for evidence but it seriously just looked like a California roll with no avocado and tuna/yellowtail on top.

The service is horrible here!",gb6BFthBorvUiwivvWAmiQ,3,0,1,5F5q59NrUz6UM7SCgQOZEQ
1922220,2016-06-02,1,JJAwT9R6Fp2yyWHtWFA8uQ,So soooo good! My new fav sushi spot! All the employees are all so nice and welcoming too!,vSW6ztSW1rU1qM1PWZqlYw,2,1,5,DoAKVAJGJa8dWDIwbQCz7w
1931057,2018-04-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,"One of the best in town we've found! Really good quality, location, and they have some specials that will have you coming back for more!",HHwexyG653YSUuZB0VpWLQ,0,0,5,mxznKJZIK__61DGw_Emupw
1933215,2015-09-12,2,JJAwT9R6Fp2yyWHtWFA8uQ,"I like searching for hot and new spots on yelp and stumbled upon Sushi Way, with 4.5 stars, it was a no brainer to come here. My wife and I came here during lunch, it was not busy so we were seated at the bar very quickly. The service was friendly but forgetful. Apps we ordered did not come out when first ordered. Now for the main event unfortunately the sushi, pretty much all of the rolls we ordered were bland, no flavor, no taste. It was weird, nigiri was good but still did not hit the spot. Probably will not come here again but we'll see.",fH3EC8mf_fi6eB8OraRj3Q,2,0,2,3vZPPhoeGLYVO3hTEoNR-Q
1934817,2015-10-12,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Everywhere I travel,  I find a sushi joint. I chose this one for the number of positive reviews compared to other places. (And I always take any negative ones with a grain of salt)

I am glad I came here, it couldn't have been much better. The sushi was very fresh and the chef has some unique twists I never had before (like searing several rolls right in front of you). 

The owner was our chef. He was super friendly and fun. Whenever I come back to Vegas, this will be a mandatory stop every time!!",9rCTJBwOm2YRVnesDjZukg,0,0,5,HXJ73g6QMyhBRQ6ucaN4NQ
1945371,2018-06-12,0,JJAwT9R6Fp2yyWHtWFA8uQ,Went here for lunch.  We choose the all you can eat option.  The sashimi was fresh and the sushi rice was good.  They had Hamachi and Salmon Kama that was included that day and it was fantastic!  Definitely planning to go back next time I'm in Vegas!,Py0LoiAEIozx4e3yP4iVMA,0,0,5,67f1Rd3AEUcLzdE4j9gejQ
1970548,2015-09-20,0,JJAwT9R6Fp2yyWHtWFA8uQ,I went to this sushi place because of its high reviews. I have been to a ton of different sushi places in Vegas over the last 5 years and these reviews absolutely do my match up to what it should be rated. The food came out 1 plate at a time and took forever in between plates. The restaurant wasn't that busy and the food is subpar as well compared to many of the other options in the city. This place offers almost the exact same menu as Sakana. Sakana is top 2 of AYCE places in Vegas for sure. Unfortunately will never eat at Sushi Way again. Staff was nice though.,--DxiDMQgN08E5gTM0aj7Q,0,0,1,tgltE2XLDb5lT2lPm2PkIA
1994801,2016-05-08,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This place is awesome. I don't like the mayo or honey sauce and they custom made every roll to leave it off. I'm a pain but they made it work perfectly. Quality spot... intimate and unique. Good for a date. Unless the date is a dog, then there is a Taco Bell across the street.",uEZUwpCO-PPczjcmpfDWBA,0,0,5,wE4-Uzyip14LBTXPRBsywQ
1995841,2016-03-23,1,JJAwT9R6Fp2yyWHtWFA8uQ,This was the BEST sushi I have ever had!!!! My husband and I LOVE sushi; we've been here twice now and whenever we visit Vegas this is on our Must Go To Eats!,4XOaWQV5xIioDCPg8eC97g,0,1,5,7EZz7jMujVbatTaEWkA1OA
2017746,2016-10-05,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This place is great, Rodolfo gave us the best of attentions the food is great, fresh, the sushi nacho is wonderful, the rock and roll is amazing definitely a must.",vxgQwg1viyBpyDDxZ8PauA,0,0,5,lWbYOoesKKO0ZCMLk6_odA
2028328,2017-01-31,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The all-you-can-eat lunch is amazing and includes very many options, including nigiri and rolls that you would expect, plus many in-house rolls, appetizers, salads, and even a dessert. The staff are friendly and attentive and the food was excellent.",E16TmV0dbH5IbcD-p9bBJw,0,0,5,n9BgToiE-ETZ7yaNoFabnw
2031023,2016-02-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Love this place. Good portions and friendly staff. The menu has a good selection of nigiri, rolls, kitchen items, and desert. The chef didn't skimp on the fish on the nigiri like some all you can eat places. It is priced well since I've gone to places where I've eaten less and paid more. I loved this place so much I came back twice in three days!",nmj4LEaPJS0Bz3kCkM_wZw,0,0,5,zjFpJWQDV3NqNpE2x8wBCQ
2042323,2016-04-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,All u can eat and sushi are normally two things I would be sketched out combining but this place really nailed it. Their sushi is surprisingly amazing and for 45 bucks a person it doesn't hurt so bad when eating well over double the amount you would pay at a comparable sushi spot. A+,_G6IpMQ1oKBPrkZJFrCVzQ,0,0,5,vPOrc0vIT7EenjJ3xXf2fQ
2052810,2018-06-28,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great sushi! They had fast delivery and variety to order. Dankdankdnakdnandkndandkandm,M_85fGrX6P-h2ViHpSSY2w,0,0,5,pbrrjNexgukt7e2XKFuvpA
2072090,2016-02-23,0,JJAwT9R6Fp2yyWHtWFA8uQ,The BEST Sushi we have ever had! Every roll was amazing. Wish we lived here as we would come back every week! You do not want to pass this place up!,ANqNBS_hpymjC7lQlj2Rbw,0,0,5,kenmU4kTQVegW4oZBeTSEQ
2092006,2017-05-17,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Sushi way is my favorite spot for Sushi..everything is very fresh..I've tried half the menu and I've liked everything so far...my favorites,,screaming orgasm..shrimp lovers..when I was pregnant I craved their sushi more than anything..it's that good!!..but of course I couldn't..I just had my baby..and can't wait to go in and have some Sushi...see you soon...",8cJQ7OjfTiSpP7LKs7kBTA,0,0,5,W_T3x6Xr912KBY_fEx3uWQ
2098302,2016-03-10,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Food was decent, the service ruined the meal... Waited 10-15 minutes in between every order that was delivered to the table and each order only had 2-4 pieces... Hubby and I ended up drinking 4+ pots of tea waiting for food to arrive at our table... I think we got full from tea and not the food... One order never showed up to the table at all after waiting a good 20 minutes at the end... We gave up and asked for the check and even that took 15 minutes",xIpbYrn8IGcNZz0Tj4XFIg,0,0,2,YgeZEvzOeb0MlkhBA6jvgA
2101939,2018-06-20,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Love this place. 

They do half rolls, include salmon & hamachi Kama & salmon belly on they're AYCE menu, dessert too.

Recommends:
- White tuna w/jalapeño
- Cherry Blossom (for avocado lovers)
- Bacon scallop skewers & Baked green mussels
- GARLIC YELLOWTAIL

My waitresses (Monica or Kim lol hi) are always very exceptional & sushi chefs have always delivered swiftly. Third time here, definitely a worth a try. 

Lunch time 11:30A - 3P $21.95
Dinner time 3P - 2A $26.95",MzjELU4yRjRj6pFZkpyPDw,2,0,5,P7YpsmzrytD255fxu1kzOQ
2105834,2016-03-12,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Excellent sushi 
Fresh fish 
Perfect sushi rice
Good Sake 
Best Sushi I have had in Vegas 
Close to the strip 
Walking distance",riGVOK-GKe-VvWTWzdghJQ,0,0,5,9u0fKi3jHOmJV-Jpj-_Zsg
2120401,2016-01-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,A staff member told me about this place. At first I was a bit skeptical try but glad we did. Service was great. Very friendly staff. Food came out super fast and the taste did not disappoint us.  Nigiri came with good size fish. The rolls were well made with very tasty sauce. Love this place. And they have STAMP CARD...Hehehe. Lol. Definitely coming back here again even though it's a bit far for us.,zDAFWz59lwNSkGDxQGuK4Q,0,0,5,r5sfpbFxTyCxcsnxKENdJA
2132947,2015-07-23,1,JJAwT9R6Fp2yyWHtWFA8uQ,"I'm always skeptical about AYCE Japanese restaurants but this amazing new kid on the block DOES NOT disappoint! In fact it will blow away all the joints out of the water. Literally...Sushi the WAY it's suppose to be! Made to order, light, refreshing and the sushi rice is perfect! Not too much and not to little. But be patient.. the chefs are working overtime and the freshness is just as though the fish came out of the sea this morning! I'm not sure how they do it but coming from LA/OC, I'm serious when I say this place sets a new standard. Service is excellent and friendly!! We will definitely come back!! P.S. Kids 9 and under are 1/2 price. Here are the kids reviews - Chloe gave it a thousand stars and Lukey gave it a million hundred thousand stars...Chloe said if she was rich she would give them 1lb of gold for a tip! :)",ULUEX5Rn8exPDy33G5VufA,2,0,5,kHKlLQl0zE3XecDX-fa2MQ
2134292,2015-11-21,0,JJAwT9R6Fp2yyWHtWFA8uQ,We took our family to this restaurant and it was delicious. We had a lot of fun and the service was really good. The all-you-can-eat sushi was fantastic.,iCJdQC6CthSqAM89pqzv1w,0,0,5,e9M6k-N82dPLkCJWOfAMLw
2159505,2016-01-23,1,JJAwT9R6Fp2yyWHtWFA8uQ,I got off the plane at LAS and IMMEDIATELY headed here for AYCE sushi.  The place was packed on a Friday at 8pm in early January.  We snagged a seat at the bar and I am so glad we did!  The sushi was delicious!  The chef was funny and would slice off perfect pieces of nigri between jokes and slugs of beer.  The white tuna with garlic was a stand out but all the fish was super fresh.  I will definitely be back again.  This is my second fav AYCE in Vegas and that is saying a lot for a city that has so many.,phJqm7jlY6sQOOoznTiP3A,1,1,5,RVtdgc_t1LO3FrYhsE66mA
2167064,2018-01-04,0,JJAwT9R6Fp2yyWHtWFA8uQ,This restaurant is amazing !! I strongly recommend for an all you can eat. They serve fresh sashimi and delicious sushi,J0AnkSWG2z6dZgk4AAb2sw,0,0,5,FLCM3-u_kNsoZcW_pWw7lw
2173900,2016-04-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I'm from the Midwest, so we don't do much in the way of sushi, let alone all you can eat.  This place does it right.  It tastes fresh and delicious.  Price is more than reasonable for all of that.  The staff here is also very friendly.  If you like sushi and saving some $$$, get of the strip and try this place out.  You won't regret it!",LMqJHYdfQ0DAoJ727Ac75Q,0,0,5,3GYfvz0EGDtxyZuC69KCOA
2174021,2015-12-24,1,JJAwT9R6Fp2yyWHtWFA8uQ,This place is amazing fish quality is amazing very fresh....im a sushi chef as well and will continue to come and eat here chef Ivan is a great experienced man made me some awesome items very friendly shared a beer with him the only thing is i wish could have tipped more everyone is very friendly but christmas wiped me out,rQtCIX0N31tiBiWWGqzJ1Q,1,1,5,ZDvAm99IO2N336tOyce8ng
2174535,2017-10-07,0,JJAwT9R6Fp2yyWHtWFA8uQ,"It's rare for me to find a sushi restaurant that I absolutely love, needless to say a sushi restaurant that has an AYCE option.  Sushi Way servers are extremely friendly and attentive. The AYCE is $21.95 for lunch and $26.95 for dinner. We came for dinner at 6:00 PM on a Friday evening. The restaurant wasn't busy but there were enough customers to know it wasn't a terrible place. You can order any of their menu items for the AYCE and the best part is that you can order half rolls! I would recommend the raw oysters, baked green mussels, and galbi. Of course, complete your dinner with one of their dessert items (included in the AYCE)!",SlX_Z-86BOfynNy0mFFr4g,0,0,5,uZjgSkPcpleDX_oAbcgI7A
2175449,2018-03-12,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Found our new favorite ayce spot in Vegas. Very tasty, will definitely be coming back. Coconut Tempura shrimp was my favorite.",aw98n1nezx0fkCV2WV5J2A,1,0,5,lU3eJdvSItYs5lVyf_rs0g
2184985,2016-06-28,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Absolutely amaziiing!!!

The service was a little slow, for it was a little crowded (came at the end of lunch hour), but they recognized and accommodated.

Ordered all you can eat, and it was SO worth it.

Definitely recommend.",MKFH91Zkg981ytFvJQKCEg,0,0,5,P2n3wLAFFktKAy5XtwFr2A
2205236,2016-08-06,1,JJAwT9R6Fp2yyWHtWFA8uQ,"This was my first time eating here. I ordered 2 caterpillar rolls from the lunch special menu. The rolls came drenched in eel sauce, so much so that all the rice in the rolls were brown. The first roll was somewhat edible since it was only half drenched so I used napkins to take off the exceeds and just ate it since I hadn't eaten all day and was starving. Even then I couldn't finish the first roll. The second roll was just disgusting. It looked like a dark brown roll with an avocado on top. Sauce was dripping down from it when I picked it up. So I sent it back.

I complained to both the chef and the waiter but they did not do anything and still charged me for both rolls. I understand sometimes the food and the wait staff are not in sync so I usually let it go, but I spoke with both parties with no result. I'm very disappointed with the experience.

TL;DR - ordered caterpillar rolls that took a bath in eel sauce. Complained to chef and server, still got charged for everything.",WSc4PZlm_a2QRXGtig0u0w,4,2,1,j1XIKyqkA4lRCcBxAlMlQg
2212042,2018-05-07,0,JJAwT9R6Fp2yyWHtWFA8uQ,Excellent choice to satisfy our sushi cravings while in Vegas. Short Uber ride since it's off the strip but totally worth it. Super friendly staff and sushi chefs made great recommendations. Will definitely be back!,YM0ZpOav4SsI7N2pFnWm2g,0,0,5,gwegPH_bwQD3goMMf3zekg
2212302,2017-12-29,2,JJAwT9R6Fp2yyWHtWFA8uQ,"I'm very pleased with this restaurant. I'm having the all you can eat meal and I'm being extravagant. Oysters started my meal. Then I moved onto the screaming Orgasm and the Kiss of Fire. You better believe my mouth is on fire now. Holy cow! Fantastic. 

I'm pausing for a moment for shrimp tempura and bacon scallops to cool down my tongue. The flavors here aren't just spicy. They're complex. You can tell the sushi chefs truly have a passion for creativity. 

Service is prompt and attentive. Looking up and giving a smile will beckon your server. The environment is light and festive. There are plenty of smiles and people seem to truly be enjoying themselves. 

The restaurant has wood tables and benches. There is a darkness with red hues in the lighting. It makes for interesting dining for sure. I absolutely will be back.",IamJ-OX89_P-i-xkknwpPA,9,6,5,q3YjoLTLe-693dnH4tV3_Q
2236186,2017-11-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,Went on Tuesday night and ordered the All you could eat. Worth it as I've a big appetite (in Vegas). They kept serving with a smiling face and we kept eating with a drooling tongue. Too many choices to try. Will definitely go there again.,fJVnYVtSbQC85cU4-WIehA,0,0,5,6vLrCr7wzmhi_hzsmNVwcA
2242612,2018-04-05,0,JJAwT9R6Fp2yyWHtWFA8uQ,"If I could choose ""minus stars,"" I would.  My customer chose Sushi Way for dinner & I was pretty much horrified by what we were served.  I couldn't eat it.  I was worried about food-born illness.  Their specials were room temperature and tasted bad.  The presentation was sloppy and the sushi nachos difficult to eat.  My tempura shrimp was undercooked.  We ordered at least 10 items and were disappointed with everything.  I left hungry but paid the bill ($30+) for each of us. I was worried I'd never eat sushi again (I typically love it), but was redeemed in South San Francisco with a delicious lunch this week.  I wouldn't let my dog eat @ Sushi Way.  How they get good reviews on Yelp is beyond me.",rGYfoWqA5O9SMHGOa80goA,1,0,1,8UqjMEtGr0p4Z3GuryFk8g
2257710,2015-11-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Love this off the strip Sushi joint. We ate off the all you can eat menu and the food was amazing. Service was very friendly and prompt throughout the entire meal. Unlike many all you can eat menus, the choices were very creative and delicious. Definitely will come here again during my next trip into town.  Try the Honey Bun for desert. You won't be disappointed.",wYS7RmoGcb61xOpHRA-6VQ,0,0,4,a8ZHvNjKbpNSGxRaPTBcrw
2259610,2016-11-08,0,JJAwT9R6Fp2yyWHtWFA8uQ,"sushi and service were both good. I took care of the bill for our group. I left a 20% tip on top of the bill. once I got home I realized they had already added 18% service charge to the bill. it is standard for a server to inform the guest when when a service charge has already been added, they did not. the server also picked up the bill and added cash tip long before we left and knew exactly what happened, but said nothing. shady business!",X3IOGVk6lpvzoYtnk4XiQQ,0,0,2,sqvHURY4C4dh-9CNphvtnA
2267755,2017-08-14,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Let me start off with the service, it was fantastic. Ryan and and another girl were our servers and they made us feel like top priority. 

Food and quality was OUTSTANDING! Our favorite roll was the last one we ate ""sunshine special"" recommended by our female server. 

Thanks everyone for making our first experience with you an exceptional one! We will definitely be back :)",_5eUkJQKNUc0lVAHnTp4pA,0,0,5,X_j09YLwsQx3S_Wzam07Jw
2292897,2016-01-14,1,JJAwT9R6Fp2yyWHtWFA8uQ,"I'm from Southern California and Sushi seemingly is available on every corner, so when my friend and I decided we wanted Sushi for lunch we spotted this a block from our hotel and took a chance. Let me tell you, it smokes every place I've been to in Cali! We had multiple different items, and ALL of it is super fresh and delish! Specifically the Ono and Halibut sushi! Don't pass this place up, price is right, atmosphere is perfect and the service was perfect! Everyone was very friendly as well, we will DEFINITELY be back!",YumA13fyggz71rreQtL7wA,1,1,5,NuX4iHSMoQEubs4n0FH_ow
